Test_Date,Device_Name,Brand,Model,Category,Price_USD,Battery_Life_Hours,Heart_Rate_Accuracy_Percent,Step_Count_Accuracy_Percent,Sleep_Tracking_Accuracy_Percent,Water_Resistance_Rating,User_Satisfaction_Rating,GPS_Accuracy_Meters,Connectivity_Features,Health_Sensors_Count,App_Ecosystem_Support,Performance_Score
6/2/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,560.95,32.9,92.9,96.94,76.23,IPX8,8.2,2.4,"WiFi, Bluetooth, NFC",13,Android/iOS,60.4
6/2/2025,Fitbit Charge 6,Fitbit,Charge 6,Fitness Tracker,221.52,161.4,92.18,93.67,79.79,IPX7,7.4,,Bluetooth,9,Cross-platform,71.8
6/2/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,281.21,106,93.59,95.62,74.71,IPX8,7.6,2.3,Bluetooth,7,Cross-platform,60.6
6/2/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,382.8,39.2,94.26,98.09,80.7,5ATM,8.4,4.7,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,60.5
6/2/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,382.49,37.1,96.98,93.55,79.48,IPX8,7.9,3.6,"WiFi, Bluetooth, NFC, LTE",10,Cross-platform,59.8
6/2/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,421.25,37,95.5,97.16,81.21,IPX8,8.7,3,"WiFi, Bluetooth, NFC",15,Android/iOS,62.2
6/2/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,515.74,34.9,97.69,96.85,75.86,IP68,8.3,2.6,"WiFi, Bluetooth, NFC",8,Android/iOS,61.2
6/2/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,181.82,200,88.85,94.47,77.55,3ATM,7.5,,Bluetooth,8,Cross-platform,71.2
6/2/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,142.3,89.67,96.43,70.09,IPX7,6.4,,Bluetooth,4,Cross-platform,67.4
6/2/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,633.18,32.7,97.43,93.59,79.37,5ATM,9.2,4.6,"WiFi, Bluetooth, NFC, LTE",14,Android/iOS,61.3
6/2/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,481.08,53.3,97.48,94.64,75.1,IPX8,8.6,4.4,"WiFi, Bluetooth, NFC",15,Cross-platform,60.3
6/2/2025,Fitbit Charge 6,Fitbit,Charge 6,Fitness Tracker,305.66,183.7,89.74,95.75,77.2,3ATM,8.3,,Bluetooth,6,Cross-platform,73.1
6/2/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,120.9,87.16,96.8,73.42,IPX7,6.4,,Bluetooth,3,Android/iOS,67.2
6/2/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,165.1,91.79,94.49,74.9,3ATM,8,,Bluetooth,2,Cross-platform,72.2
6/2/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,238.48,149.2,92.67,96.6,74.65,IPX7,8,,Bluetooth,8,Cross-platform,72.3
6/2/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,532.22,187.5,89.98,93.31,85.02,IPX7,9.2,,Bluetooth,4,Cross-platform,76.1
6/2/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,395.48,212.1,95.69,96.76,72.8,IP68,7.6,3.1,"Bluetooth, WiFi",7,Android/iOS,61.5
6/2/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,465.63,171,86.77,93.08,89.59,IPX7,8.8,,Bluetooth,3,Cross-platform,75.5
6/2/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,327.37,228.5,97.59,96.95,78.57,5ATM,8.1,2.5,Bluetooth,6,Android/iOS,64
6/2/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,225.71,21,92.95,95.66,75.27,IP68,7.9,1.8,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,59.7
6/2/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,275.42,47.7,97.65,95.96,81.84,IPX8,7.7,2.6,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,61.3
6/2/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,229.06,150.3,91.57,95.83,76.48,IPX7,7.7,,Bluetooth,5,Cross-platform,71.8
6/2/2025,Amazfit GTR 4,Amazfit,GTR 4,Smartwatch,80.17,20.5,92.73,93.28,83.42,IPX8,7,2.8,"WiFi, Bluetooth, NFC, LTE",15,Cross-platform,58.4
6/2/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,167.3,86.51,94.81,75.38,3ATM,6.6,,Bluetooth,3,Cross-platform,68.5
6/2/2025,Amazfit Band 7,Amazfit,Band 7,Fitness Tracker,106.18,146.7,92.91,96.65,71.02,IPX4,6.3,,"Bluetooth, WiFi",9,Android/iOS,68.2
6/2/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,463.88,71.6,93.67,96.04,75.17,IPX8,9.2,2.9,"WiFi, Bluetooth, NFC, LTE",11,Cross-platform,62.3
6/2/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,264.86,29,97.18,94.58,78.06,IPX8,7.9,4.8,"WiFi, Bluetooth, NFC",9,Android/iOS,58.8
6/2/2025,Garmin Enduro 3,Garmin,Enduro 3,Smartwatch,711.12,961.4,97.61,98.57,80.98,5ATM,8.1,4.7,"WiFi, Bluetooth, NFC",10,Cross-platform,63.2
6/2/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,270.41,61.6,94.44,94.81,81.89,5ATM,7.7,3.2,"WiFi, Bluetooth, NFC",10,Cross-platform,60.4
6/2/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,263.54,37.1,92.3,94.98,83.82,IP68,8,2.5,"WiFi, Bluetooth, NFC",9,Cross-platform,60.9
6/2/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,389.47,176.4,88.54,96.66,89.57,IPX7,7.7,,Bluetooth,6,Android/iOS,74.4
6/2/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,349.79,75.1,95.95,95.13,79.62,IPX8,8.2,2.4,"Bluetooth, WiFi",9,Cross-platform,62
6/2/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,176.98,89,93.14,96.52,72.68,IPX4,6.3,,Bluetooth,10,Cross-platform,67.2
6/2/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,542.31,36.5,94.61,97.34,82.75,IP68,8.4,5,"WiFi, Bluetooth, NFC",9,iOS,60.5
6/2/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Sports Watch,219.96,81.3,93.48,96.6,74.69,IP68,8.4,4,Bluetooth,10,Cross-platform,60.4
6/2/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,377.63,175.8,91.79,94.62,88.6,IPX7,8,,Bluetooth,6,Cross-platform,75
6/2/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,264.72,131,94.45,96.01,71.06,IP68,8,2,Bluetooth,6,Cross-platform,61.5
6/2/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,388.1,175.2,90.64,95.28,86.4,IPX8,8.3,,Bluetooth,4,Android/iOS,75.1
6/2/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,777.71,47.2,93.55,98.08,78.04,IPX8,9.5,1.9,"WiFi, Bluetooth, NFC",13,iOS,63.8
6/2/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,502.37,171.6,86.98,93.48,87.73,IPX8,8.1,,Bluetooth,6,Android/iOS,73.8
6/2/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,219.21,24.5,93.11,97.94,75.71,IPX8,7.7,1.9,"WiFi, Bluetooth, NFC, LTE",14,iOS,59.8
6/2/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,399.45,169.8,90.11,94.88,87.98,IPX7,7.8,,Bluetooth,6,Cross-platform,74.2
6/2/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,177.32,51.4,96.13,96.07,82.1,5ATM,6.9,2.1,"WiFi, Bluetooth, NFC, LTE",8,Android/iOS,60.2
6/3/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,487.63,230.5,94.12,95.42,77.18,IP68,8.6,2.4,"Bluetooth, WiFi",6,Cross-platform,63.9
6/3/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,154.2,89.18,96.78,78.2,3ATM,7,,Bluetooth,2,Android/iOS,70.5
6/3/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,485.51,27.2,92.27,93.95,75.39,5ATM,9.4,2.5,"WiFi, Bluetooth, NFC",8,Android/iOS,61.5
6/3/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,96.53,106.9,96.97,95,73.56,IP68,7.7,4.3,Bluetooth,10,Cross-platform,59.7
6/3/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,553.04,53.2,94.8,98.02,79.36,IPX8,9.4,2.4,"WiFi, Bluetooth, NFC",12,Android/iOS,63.8
6/3/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,115.08,109.4,91.28,93.73,77.45,IPX7,6.1,,"Bluetooth, WiFi",5,Cross-platform,67.3
6/3/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,274.45,152,95.75,96.45,78.83,IPX8,7.7,2.8,Bluetooth,10,Cross-platform,62.5
6/3/2025,Polar Vantage V3,Polar,Vantage V3,Sports Watch,294.13,224.7,97.6,93.3,79.29,5ATM,8.5,3.2,Bluetooth,8,Cross-platform,63.7
6/3/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,153.1,85.35,94.9,72.69,IPX7,6,,Bluetooth,4,Cross-platform,66.2
6/3/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,154.36,36.5,94.22,95.14,84.08,IP68,6.7,4.4,"WiFi, Bluetooth, NFC, LTE",12,Android/iOS,57.9
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,461.66,35.3,92.84,96.06,79.97,IPX8,8.4,3,"WiFi, Bluetooth, NFC",8,iOS,60.8
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,590.25,63.6,96.68,97.35,84.55,IPX8,9.3,4.7,"WiFi, Bluetooth, NFC, LTE",11,iOS,63.4
6/3/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,948.59,595.5,94.15,99.49,79.15,5ATM,9.5,4.3,"WiFi, Bluetooth, NFC",12,Cross-platform,65.1
6/3/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,504.43,28.1,97.58,96.98,79.57,5ATM,9.1,1.9,"WiFi, Bluetooth, NFC",9,Android/iOS,63.5
6/3/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,496.11,141.4,94.32,95.05,74.97,5ATM,8.5,3.3,"Bluetooth, WiFi",6,Android/iOS,62.2
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,710.85,48.9,95.86,98.23,83.39,5ATM,8.5,1.5,"WiFi, Bluetooth, NFC, LTE",14,iOS,63.7
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,826.19,38.1,96.21,97.66,75.74,IP68,9.3,1.6,"WiFi, Bluetooth, NFC",9,iOS,63.5
6/3/2025,Polar Vantage V3,Polar,Vantage V3,Smartwatch,203.18,65.9,92.7,94.54,79.44,5ATM,7.9,1.5,"WiFi, Bluetooth, NFC, LTE",13,Cross-platform,61.3
6/3/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,263.12,69.3,97.35,97.78,75.73,5ATM,7.7,3.5,"WiFi, Bluetooth, NFC, LTE",8,iOS,60.4
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,437.43,189.4,88.42,95.47,85.11,IPX8,9.3,,Bluetooth,3,Cross-platform,76.4
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,518.62,170.2,90.7,93.73,87.81,IPX8,8.4,,Bluetooth,6,Cross-platform,75.2
6/3/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,426.66,633,94.92,98.13,84.47,IPX8,8.8,3.2,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,65.5
6/3/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,255.71,55.8,93.01,95.59,81.08,IP68,7.3,2.7,"WiFi, Bluetooth, NFC, LTE",9,Cross-platform,59.8
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,312.52,188.8,91.67,95.73,86.89,IPX7,7.1,,Bluetooth,3,Cross-platform,73.1
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,739.32,28.2,92.54,98.23,82.48,IP68,8.8,3.7,"WiFi, Bluetooth, NFC, LTE",8,iOS,61.6
6/3/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,488.34,227,97.71,96.1,76.62,IP68,9.2,3.5,"Bluetooth, WiFi",6,Cross-platform,64.7
6/3/2025,Huawei Watch Ultimate,Huawei,Watch Ultimate,Smartwatch,502.51,65.9,92.14,96.18,81.57,IP68,8.9,4.5,"WiFi, Bluetooth, NFC, LTE",15,Cross-platform,61.5
6/3/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,559.22,31.4,97.83,96.01,83.75,IPX8,9.1,2.6,"WiFi, Bluetooth, NFC",9,Cross-platform,63.7
6/3/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,164.3,86.52,95.25,78.09,IPX4,7.3,,Bluetooth,3,Android/iOS,70.5
6/3/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,304.74,34.9,96.29,97.86,82.83,IP68,7.5,2.3,"WiFi, Bluetooth, NFC, LTE",8,Android/iOS,61.2
6/3/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,205.3,29.5,92.49,95.91,78.98,IPX8,7.2,2.8,"WiFi, Bluetooth, NFC, LTE",11,Cross-platform,58.6
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,313.44,69,92.88,96.26,82.62,IPX8,8.2,3.8,"WiFi, Bluetooth, NFC",9,iOS,61.1
6/3/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,426.17,63.1,94.08,96.83,82.91,5ATM,9.2,4,"WiFi, Bluetooth, NFC",11,iOS,62.9
6/3/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,395.7,37.4,93.96,94.47,78.07,5ATM,7.3,1.6,"WiFi, Bluetooth, NFC, LTE",10,Android/iOS,59.6
6/3/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,389.55,236.6,96.25,94.09,76.62,IPX8,7.5,3.1,Bluetooth,5,Android/iOS,61.6
6/3/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,459.39,61.1,96.13,97.66,82.65,IP68,8.5,2.2,"WiFi, Bluetooth, NFC, LTE",11,Android/iOS,63.3
6/3/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,134.9,90.21,95.11,70.04,IPX4,7,,Bluetooth,2,Cross-platform,68.3
6/3/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,144.6,88.54,96.56,78.12,3ATM,6.1,,Bluetooth,3,Cross-platform,68.3
6/3/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,319.06,386.7,95.45,98.17,72.5,IP68,8.5,4.4,"Bluetooth, WiFi",9,Cross-platform,62.3
6/3/2025,Garmin Enduro 3,Garmin,Enduro 3,Smartwatch,775.49,994.2,92.38,98.3,76.43,10ATM,8.9,3.7,"WiFi, Bluetooth, NFC",8,Cross-platform,63.6
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,301.52,30.1,97.79,97.03,77.74,5ATM,7.2,4.5,"WiFi, Bluetooth, NFC",10,iOS,58.4
6/3/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,554.82,62.7,92.49,96.16,83.89,IPX8,8.3,1.8,"WiFi, Bluetooth, NFC, LTE",14,Android/iOS,62.6
6/3/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,529.79,27.7,93.09,96.98,75.83,IP68,8.4,3.6,"WiFi, Bluetooth, NFC",15,Android/iOS,59.8
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,452.83,170.1,90.27,93.14,88.16,IPX7,8.1,,Bluetooth,4,Cross-platform,74.5
6/3/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,137.66,125.4,93.63,95.88,71.4,IP68,7.3,2.5,Bluetooth,5,Cross-platform,59.8
6/3/2025,Samsung Galaxy Watch Ultra,Samsung,Galaxy Watch Ultra,Smartwatch,635.3,68.9,93,97.17,80.43,IPX8,9.4,2.5,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,63.8
6/3/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,238.04,448.3,93.83,99.17,70.01,5ATM,7.3,3.8,"Bluetooth, WiFi",6,Cross-platform,60.1
6/3/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,547.87,49.1,96.81,93.6,78.16,5ATM,9.3,2,"WiFi, Bluetooth, NFC, LTE",13,Android/iOS,63.2
6/3/2025,Garmin Fenix 8,Garmin,Fenix 8,Sports Watch,153.94,664.1,96.26,98.17,72.85,10ATM,6.8,4.1,"Bluetooth, WiFi",6,Cross-platform,59.8
6/3/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,126.73,157.4,94.87,95.54,77.94,IPX7,7.8,,"Bluetooth, WiFi",8,Cross-platform,73
6/3/2025,Fitbit Inspire 4,Fitbit,Inspire 4,Fitness Tracker,88.64,74.4,88.87,94.59,73.54,3ATM,6.4,,"Bluetooth, WiFi",10,Cross-platform,66
6/3/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Smartwatch,292.66,59.5,93.91,93.49,80.76,IP68,8.2,2.3,"WiFi, Bluetooth, NFC",9,Cross-platform,61.3
6/3/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,234.69,34.2,97.78,96.34,77.58,IPX8,8.5,2.5,"WiFi, Bluetooth, NFC, LTE",9,iOS,61.8
6/3/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,277.21,40.2,97.07,96.19,81.7,IP68,8,4.6,"WiFi, Bluetooth, NFC, LTE",11,iOS,60.2
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,356.28,181.4,87.13,93.49,88.93,IPX7,7,,Bluetooth,3,Android/iOS,71.9
6/3/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,93,193.1,95.61,93.75,77.26,IPX8,7.6,2.7,"Bluetooth, WiFi",9,Cross-platform,62
6/3/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Sports Watch,278.78,157.9,95.42,95.29,70.94,IPX8,7.5,2,Bluetooth,9,Android/iOS,61.2
6/3/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,449.33,27.7,95.51,98.24,80.46,IPX8,8.6,3.1,"WiFi, Bluetooth, NFC",11,Android/iOS,61.9
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,488.42,183.6,90.13,96.85,87.03,IPX7,8.5,,Bluetooth,5,Cross-platform,75.8
6/3/2025,Apple Watch Ultra 2,Apple,Watch Ultra 2,Smartwatch,465.74,65.5,97.11,98.47,76.25,IP68,8.5,4.8,"WiFi, Bluetooth, NFC",14,iOS,60.9
6/3/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Sports Watch,198.88,551,95.37,99.15,77.65,IP68,7.7,3.9,Bluetooth,8,Cross-platform,62.3
6/3/2025,Garmin Venu 3,Garmin,Venu 3,Sports Watch,616.56,409,93.31,99.35,72.79,IPX8,8.9,3.8,Bluetooth,10,Cross-platform,63.2
6/3/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,130.1,87.28,93.93,78.72,IPX7,7.3,,Bluetooth,5,Cross-platform,69.7
6/3/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,280.1,206.8,93.53,95.34,74.61,IP68,8.1,4.1,Bluetooth,6,Cross-platform,61.3
6/3/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,145.6,91.49,96.62,77.41,IPX7,7.3,,Bluetooth,3,Android/iOS,71.2
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,509.77,190.5,85.72,93.9,90.78,IPX7,8.2,,Bluetooth,5,Cross-platform,74.5
6/3/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatch,152.26,620,93.4,98.07,75.79,IPX8,7.3,2.2,"WiFi, Bluetooth, NFC, LTE",15,Cross-platform,61.9
6/3/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,322.67,31.2,94.88,93.85,81.64,IPX8,7.7,1.8,"WiFi, Bluetooth, NFC",9,Android/iOS,60.6
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,396.22,176.3,87.67,94.96,90.07,IPX8,7.1,,Bluetooth,5,Cross-platform,72.7
6/3/2025,Withings Steel HR,Withings,Steel HR,Smartwatch,389.99,51.5,96.07,95.88,81.59,5ATM,7.9,4.7,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,60
6/3/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,390.7,47.4,93.52,97.68,79.37,IP68,7.2,3.6,"WiFi, Bluetooth, NFC",11,iOS,59
6/3/2025,Polar Pacer Pro,Polar,Pacer Pro,Smartwatch,285.27,32.4,92.1,95.85,76.52,IPX8,8.4,5,"WiFi, Bluetooth, NFC",13,Cross-platform,58.7
6/3/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,694.31,61.1,94.04,96.34,80.09,IPX8,8.3,2.5,"WiFi, Bluetooth, NFC",14,iOS,61.8
6/3/2025,Samsung Galaxy Watch FE,Samsung,Galaxy Watch FE,Smartwatch,275.51,26.9,93.94,97.77,78.46,IP68,8.3,4.5,"WiFi, Bluetooth, NFC",12,Android/iOS,59.7
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,311.02,176,86.44,96.7,90.97,IPX8,7.9,,Bluetooth,3,Android/iOS,74.6
6/3/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,467.85,34.7,93.32,96.94,75.55,5ATM,8.5,2.2,"WiFi, Bluetooth, NFC",12,Cross-platform,61
6/3/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,376.4,20.1,96.51,96.67,81.05,5ATM,7.3,4.6,"WiFi, Bluetooth, NFC",9,iOS,58.5
6/3/2025,Fitbit Versa 4,Fitbit,Versa 4,Smartwatch,325.42,46.1,94.48,94.1,80.57,IP68,8.3,4.7,"WiFi, Bluetooth, NFC, LTE",14,Cross-platform,59.8
6/3/2025,Huawei Band 9,Huawei,Band 9,Smartwatch,476.11,32.2,97.33,96.61,84.89,IPX8,9,2.5,"WiFi, Bluetooth, NFC",8,Android/iOS,63.8
6/3/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,872.33,435.9,93.26,98.18,80.61,IPX8,8.3,1.6,"WiFi, Bluetooth, NFC, LTE",15,Cross-platform,64.8
6/3/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,448.32,173.6,87.24,93.09,88.09,IPX7,8.4,,Bluetooth,5,Android/iOS,74.5
6/3/2025,Garmin Instinct 2X,Garmin,Instinct 2X,Sports Watch,806.25,657.4,93.22,99.49,72.13,IPX8,9,2.8,"Bluetooth, WiFi",9,Cross-platform,63.9
6/3/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatch,707.12,700.5,97.26,99.06,82.19,5ATM,9.2,1.6,"WiFi, Bluetooth, NFC",11,Cross-platform,67.4
6/3/2025,Huawei Watch GT 5,Huawei,Watch GT 5,Smartwatch,208.94,27.4,92.45,93.01,79.51,IP68,7.7,1.6,"WiFi, Bluetooth, NFC",12,Cross-platform,59.8
6/3/2025,Samsung Galaxy Watch 7,Samsung,Galaxy Watch 7,Smartwatch,629.55,26.3,92.96,97.7,80.96,IPX8,8.6,5,"WiFi, Bluetooth, NFC, LTE",8,Android/iOS,60.1
6/3/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,635.26,41.5,97.17,98.12,79.46,5ATM,8.2,1.8,"WiFi, Bluetooth, NFC, LTE",15,iOS,62.4
6/3/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Sports Watch,102.41,99.2,92.67,94.71,76.85,5ATM,7.5,4.1,Bluetooth,9,Android/iOS,59.1
6/3/2025,Garmin Forerunner 965,Garmin,Forerunner 965,Smartwatch,619.71,634.3,95.89,98.72,75.55,IP68,8.1,4,"WiFi, Bluetooth, NFC",10,Cross-platform,62.5
6/3/2025,Garmin Venu 3,Garmin,Venu 3,Smartwatch,855.64,610.1,96.85,98.25,79.38,IPX8,8.5,4,"WiFi, Bluetooth, NFC, LTE",12,Cross-platform,63.9
6/4/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,373.6,190.3,97.18,94.73,71.48,5ATM,7.1,3.4,Bluetooth,10,Android/iOS,60.1
6/4/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,184.05,211.8,92.96,96.19,71.4,5ATM,7.6,2.9,"Bluetooth, WiFi",5,Android/iOS,60.8
6/4/2025,WHOOP 4.0,WHOOP,4,Fitness Band,30,127.8,88.18,96.16,70.42,IPX4,7.8,,Bluetooth,3,Android/iOS,69.6
6/4/2025,Apple Watch SE 3,Apple,Watch SE 3,Smartwatch,608.57,59.7,93.85,97.61,81.44,5ATM,8.3,3.7,"WiFi, Bluetooth, NFC, LTE",8,iOS,61.4
6/4/2025,Huawei Watch 5,Huawei,Watch 5,Smartwatch,599.24,29.2,92.42,94.37,81.97,IP68,8.7,2.8,"WiFi, Bluetooth, NFC",15,Android/iOS,61.3
6/4/2025,Oura Ring Gen 4,Oura,Ring Gen 4,Smart Ring,407.54,177.4,87.1,94.25,86.08,IPX8,8.7,,Bluetooth,6,Android/iOS,74.9
6/4/2025,Withings Steel HR,Withings,Steel HR,Sports Watch,387.73,144.2,97.83,94.37,76.1,IP68,7.9,1.6,Bluetooth,5,Cross-platform,63
6/4/2025,Amazfit GTR 4,Amazfit,GTR 4,Sports Watch,252.04,203.8,92.3,95.05,78.63,IPX8,7.6,3.2,Bluetooth,8,Cross-platform,61.5
6/4/2025,Fitbit Sense 2,Fitbit,Sense 2,Sports Watch,156.7,177.2,92.58,94.92,78.08,IP68,7.6,4.8,"Bluetooth, WiFi",6,Cross-platform,60.4
6/4/2025,Amazfit T-Rex 3,Amazfit,T-Rex 3,Sports Watch,229.28,210,95.24,96.67,71.25,IP68,8.1,3,Bluetooth,5,Android/iOS,62
6/4/2025,Apple Watch Series 10,Apple,Watch Series 10,Smartwatch,220.23,40.2,94.71,96.14,80.73,5ATM,7.2,4.7,"WiFi, Bluetooth, NFC, LTE",8,iOS,58.3
6/4/2025,Polar Pacer Pro,Polar,Pacer Pro,Sports Watch,362.03,162,97.95,94.19,70.08,IP68,7.2,2.6,Bluetooth,5,Cross-platform,60.5
6/4/2025,Withings ScanWatch 2,Withings,ScanWatch 2,Smartwatch,280.22,71.9,93.44,95.2,75.75,IP68,7.7,3.7,"WiFi, Bluetooth, NFC",10,Android/iOS,59.2
